"","x"
"mu_a_sp",32.2065356253966
"sigma_a_sp",12.4719361376673
"a_sp[1]",38.6490137234097
"a_sp[2]",28.9590012655852
"a_sp[3]",40.2131113611467
"a_sp[4]",33.8801413638803
"a_sp[5]",33.1511542030238
"a_sp[6]",30.2690094616059
"a_sp[7]",31.6059087442986
"a_sp[8]",21.9503041045782
"a_sp[9]",17.8488557389516
"a_sp[10]",30.3335359509147
"a_sp[11]",28.0187660161951
"a_sp[12]",23.8416487875857
"a_sp[13]",20.3066028367675
"a_sp[14]",48.9794258411905
"a_sp[15]",56.4754159333965
"a_sp[16]",37.5852734915776
"a_sp[17]",23.6663599456744
"a_sp[18]",44.2189186685662
"a_sp[19]",31.1771339912588
"a_sp[20]",24.8090826479683
"a_sp[21]",24.9426420433008
"a_sp[22]",21.794871726763
"a_sp[23]",49.813008600236
"a_sp[24]",53.9258857206508
"a_sp[25]",44.3565474723074
"a_sp[26]",53.3207480346872
"a_sp[27]",38.1943133970277
"a_sp[28]",51.715126981142
"a_sp[29]",32.8792401572302
"a_sp[30]",20.7478172869124
"a_sp[31]",28.6679607765333
"a_sp[32]",19.6852169614396
"a_sp[33]",17.2201986301925
"a_sp[34]",24.7235270536352
"a_sp[35]",22.0962409690019
"a_sp[36]",22.9930787507604
"a_sp[37]",20.0349361777383
"mu_b_chill_sp",-8.27274111386344
"sigma_b_chill_sp",7.2480611308468
"b_chill[1]",-9.93059775230128
"b_chill[2]",-7.77604491275064
"b_chill[3]",-10.3971643307556
"b_chill[4]",-7.0674056816962
"b_chill[5]",-6.26314271656041
"b_chill[6]",-11.7661121202852
"b_chill[7]",-7.19319942845494
"b_chill[8]",-5.67736558830475
"b_chill[9]",-3.17375979442981
"b_chill[10]",-14.9774320773688
"b_chill[11]",-7.61286723688329
"b_chill[12]",-7.4998208671135
"b_chill[13]",-8.27087788889777
"b_chill[14]",-19.9026233688456
"b_chill[15]",-10.9350975985189
"b_chill[16]",-8.25196456312665
"b_chill[17]",6.51670865768159
"b_chill[18]",-4.5299926299429
"b_chill[19]",-9.65212519877606
"b_chill[20]",-8.64925041611111
"b_chill[21]",-7.42366298461174
"b_chill[22]",-11.9733023004561
"b_chill[23]",2.69907581195681
"b_chill[24]",-16.5789715913003
"b_chill[25]",-12.1867832835566
"b_chill[26]",-15.4809475444006
"b_chill[27]",-11.9238209791999
"b_chill[28]",-9.86181004543565
"b_chill[29]",-5.1591036561898
"b_chill[30]",-5.52884538305818
"b_chill[31]",-7.39860094321858
"b_chill[32]",-2.56206898499275
"b_chill[33]",-6.14035235782575
"b_chill[34]",-10.5767900501976
"b_chill[35]",-6.06061132398008
"b_chill[36]",-2.46007930567684
"b_chill[37]",-14.209827881198
"mu_b_photo_sp",-1.41410464579352
"sigma_b_photo_sp",5.59717884423706
"b_photo[1]",-1.17800912210282
"b_photo[2]",-1.54666371944031
"b_photo[3]",1.27844707089805
"b_photo[4]",-1.22961622235736
"b_photo[5]",-1.53372424340508
"b_photo[6]",-2.58714673991992
"b_photo[7]",-2.63741334180406
"b_photo[8]",-1.88378927203139
"b_photo[9]",-1.53699923007638
"b_photo[10]",-1.10431444906966
"b_photo[11]",-1.92899092781831
"b_photo[12]",-0.596721068531457
"b_photo[13]",0.130100777408921
"b_photo[14]",-14.2019447886562
"b_photo[15]",-0.957379865598672
"b_photo[16]",-1.40738626348615
"b_photo[17]",6.34223100060909
"b_photo[18]",10.4590865420533
"b_photo[19]",-1.70587553875685
"b_photo[20]",-0.649914985090654
"b_photo[21]",-0.713363010024454
"b_photo[22]",-2.01745855525165
"b_photo[23]",-8.21189958867585
"b_photo[24]",-1.44064739670603
"b_photo[25]",-2.70836607881597
"b_photo[26]",-3.03566182010979
"b_photo[27]",3.32715643213912
"b_photo[28]",1.44721989654426
"b_photo[29]",-3.0995694369463
"b_photo[30]",-7.7408317339248
"b_photo[31]",0.229103411564187
"b_photo[32]",-3.99959128200434
"b_photo[33]",0.892680397699057
"b_photo[34]",-1.09252240861252
"b_photo[35]",-0.287436197838347
"b_photo[36]",-2.72064574826293
"b_photo[37]",-2.75808208832723
"mu_b_force_sp",-8.67239046988526
"sigma_b_force_sp",9.09689532311775
"b_force[1]",-10.2866541447119
"b_force[2]",-3.2490630349535
"b_force[3]",-10.2331983883704
"b_force[4]",-3.396283859049
"b_force[5]",-0.545053070431947
"b_force[6]",-11.481894222859
"b_force[7]",-8.92158267784327
"b_force[8]",0.247647631102547
"b_force[9]",-1.09802247538591
"b_force[10]",-5.11128673335796
"b_force[11]",-11.2567532866741
"b_force[12]",-7.33386307651803
"b_force[13]",-8.71472425687796
"b_force[14]",-3.77800340804268
"b_force[15]",-21.5221345020742
"b_force[16]",-5.34838285911817
"b_force[17]",-15.109290989292
"b_force[18]",-15.4009082468619
"b_force[19]",-6.6056589599433
"b_force[20]",-0.699073302999278
"b_force[21]",-1.20504455857256
"b_force[22]",-6.80559443268818
"b_force[23]",-13.2796433899015
"b_force[24]",-23.704362400452
"b_force[25]",-29.0969532156264
"b_force[26]",-24.4273848376931
"b_force[27]",-16.0689458637419
"b_force[28]",-22.107887410294
"b_force[29]",-6.99235513406674
"b_force[30]",9.40091024558411
"b_force[31]",-2.45379462233065
"b_force[32]",-3.48626963803168
"b_force[33]",-6.14352706730305
"b_force[34]",-4.25621931566404
"b_force[35]",-3.64628752825276
"b_force[36]",-8.57035481894564
"b_force[37]",-9.12437992273152
